drel,Campaign,d13C
1.31009259259259,drought,-0.5411136887336614
1.35174768518519,drought,-2.0350920962457426
1.39342592592593,drought,-2.780100523949777
1.43509259259259,drought,-3.6299529852382726
1.47675925925926,drought,-3.9219484105556663
1.51842592592593,drought,-4.38987252895771
1.56009259259259,drought,-4.48027357256416
1.60175925925926,drought,-4.438538305039739
1.72674768518519,drought,NA
1.76842592592593,drought,NA
1.81009259259259,drought,NA
1.85175925925926,drought,NA
1.89342592592593,drought,NA
1.93508101851852,drought,-5.149088567706649
1.97675925925926,drought,-4.981269794871668
2.01841435185185,drought,-4.237013931181801
2.06009259259259,drought,-3.9781971515455563
2.10174768518519,drought,-3.2963898949156594
2.14341435185185,drought,-3.442052326530984
2.18509259259259,drought,-3.393110204914162
2.22675925925926,drought,-3.845614677706271
2.26844907407407,drought,-4.871101439083857
2.31010416666667,drought,-5.0564389440481055
2.35178240740741,drought,-5.977440360439653
2.3934375,drought,-6.719974892814166
2.43510416666667,drought,-6.8345233159373695
2.47675925925926,drought,-6.703789830680714
2.5184375,drought,-6.70219066003418
2.56009259259259,drought,-6.836306130822125
2.60175925925926,drought,-6.654597733501969
2.72677083333333,drought,NA
2.7684375,drought,NA
2.81009259259259,drought,NA
2.85175925925926,drought,NA
2.89342592592593,drought,NA
2.93509259259259,drought,-6.831910853036975
2.97677083333333,drought,-5.900828465346139
3.0184375,drought,-5.201909013375969
3.06009259259259,drought,-3.77622999042336
3.10175925925926,drought,-3.5552193886975303
3.1434375,drought,-3.35536755554282
3.18511574074074,drought,-3.0307866371775667
3.22675925925926,drought,-2.737944990897441
3.2684375,drought,-3.7446061747561163
3.31009259259259,drought,-5.255650771159749
3.35175925925926,drought,-6.137196359228799
3.39342592592593,drought,-6.630486100170021
3.43508101851852,drought,-7.200745253393251
3.47675925925926,drought,-6.817069523291146
3.5184375,drought,-6.977219532654059
3.56008101851852,drought,-7.008118783260798
3.60175925925926,drought,-7.044272242771937
3.72675925925926,drought,NA
3.76844907407407,drought,NA
3.81010416666667,drought,NA
3.85175925925926,drought,NA
3.8934375,drought,NA
3.93510416666667,drought,NA
3.97675925925926,drought,-6.318895707481293
4.0184375,drought,-5.139636143445641
4.06010416666667,drought,-3.855102605516622
4.10175925925926,drought,-3.4549950390013286
4.1434375,drought,-4.120358615972323
4.18510416666667,drought,-3.737767146926874
4.22677083333333,drought,-4.380436768340509
4.2684375,drought,-4.793098194450437
4.31010416666667,drought,-5.970019769921578
4.35177083333333,drought,-7.140152304686113
4.39342592592593,drought,-7.66437987855204
4.43511574074074,drought,-7.215955016620255
4.47675925925926,drought,-7.138514989621983
4.5184375,drought,-7.045867193081948
4.56010416666667,drought,-6.883787724987874
4.60175925925926,drought,-6.46691148253252
4.72675925925926,drought,NA
4.76844907407407,drought,NA
4.81011574074074,drought,NA
4.85175925925926,drought,NA
4.89342592592593,drought,NA
4.93510416666667,drought,-5.668696101403327
4.97677083333333,drought,-4.549543381765176
5.01842592592593,drought,-3.728713133476788
5.06010416666667,drought,-1.8230015877743266
5.10177083333333,drought,-1.6384189397349438
5.1434375,drought,-0.5902331707498103
5.18510416666667,drought,1.2928604623643043
5.22677083333333,drought,1.3309888833320382
5.2684375,drought,0.3953746141846395
5.31009259259259,drought,-0.9202553697239733
5.35175925925926,drought,-2.4491281312169573
5.3934375,drought,-3.0517050463213664
5.43510416666667,drought,-3.659826162498952
5.47677083333333,drought,-4.269886373936812
5.51844907407407,drought,-4.256711271504365
5.56010416666667,drought,-4.828032354393315
5.60177083333333,drought,-4.582310489510888
5.72678240740741,drought,NA
5.76842592592593,drought,NA
5.81011574074074,drought,NA
5.85177083333333,drought,NA
5.89342592592593,drought,NA
5.93511574074074,drought,-4.380507426402957
5.97677083333333,drought,-4.46404184152483
6.0184375,drought,-4.195684736560368
6.06011574074074,drought,-4.240168522750743
6.10175925925926,drought,-4.141746425355132
6.14342592592593,drought,NA
6.18508101851852,drought,-3.2200946592601074
6.22677083333333,drought,-2.1739832820958753
6.2684375,drought,-1.8994794197655462
6.31010416666667,drought,-3.1647637459751063
6.35175925925926,drought,-3.766176747608167
6.3934375,drought,-4.3578904455540535
6.43508101851852,drought,-4.4701560289110365
6.47677083333333,drought,-4.871770506562374
6.51842592592593,drought,-5.372282145290466
6.56010416666667,drought,-5.729416656982723
6.60175925925926,drought,-5.830101008872077
6.72677083333333,drought,NA
6.76844907407407,drought,NA
6.81015046296296,drought,NA
6.85177083333333,drought,NA
6.8934375,drought,NA
6.93511574074074,drought,-6.001367227446142
6.97677083333333,drought,-5.91920349893709
7.0184375,drought,-5.143031673808366
7.06010416666667,drought,-4.226396194197273
7.10177083333333,drought,-5.2144572024628495
7.14342592592593,drought,-4.924377641433432
7.18510416666667,drought,-4.7840754891170665
7.22675925925926,drought,-4.854875402972061
7.2684375,drought,-5.776647822321435
7.31010416666667,drought,-6.1600344145126424
7.35177083333333,drought,-6.3808292320796625
7.39344907407407,drought,-7.154292057579594
7.43511574074074,drought,-7.467868342315491
7.47675925925926,drought,-6.970401843528075
7.51842592592593,drought,-6.54987375302092
7.56010416666667,drought,-7.098119128068815
7.60175925925926,drought,-7.678943216768058
7.72674768518519,drought,NA
7.76842592592593,drought,NA
7.81008101851852,drought,NA
7.85177083333333,drought,NA
7.89342592592593,drought,NA
7.93509259259259,drought,-10.7560647459829
7.97678240740741,drought,-9.743819605273364
8.0184375,drought,-8.878743325168493
8.06009259259259,drought,-8.460475969363555
8.10175925925926,drought,-7.682688537084145
8.14342592592593,drought,-7.134809238739615
8.18510416666667,drought,-6.976692610420637
8.22677083333333,drought,-6.492674298983578
8.2684375,drought,-6.566856615298169
8.31010416666667,drought,-7.2514622040788765
8.35175925925926,drought,NA
8.3934375,drought,-8.557295214336104
8.43509259259259,drought,-8.366121459249996
8.47677083333333,drought,-9.144578834213181
8.51842592592593,drought,-9.434458318468778
8.56010416666667,drought,-9.294164516314863
8.60177083333333,drought,-9.646562585358332
8.72675925925926,drought,NA
8.7684375,drought,NA
8.81010416666667,drought,NA
8.85175925925926,drought,NA
8.89342592592593,drought,NA
8.93509259259259,drought,-9.921053499776175
8.97675925925926,drought,-9.19371294572044
9.01841435185185,drought,-7.195276152081798
9.06010416666667,drought,-5.900636786858254
9.10175925925926,drought,-5.082815913550421
9.14341435185185,drought,-5.260870271200705
9.18509259259259,drought,-5.682257415269575
9.22674768518518,drought,-5.307935979790617
9.26842592592593,drought,-4.661631462138159
9.31008101851852,drought,-5.026865718528546
9.35174768518518,drought,-6.026658454391523
9.39342592592593,drought,-6.923960989194036
9.43509259259259,drought,-7.260331773773348
9.47675925925926,drought,-7.566524063226636
9.5184375,drought,-7.608324147877488
9.56010416666667,drought,-7.9071225718278
9.60175925925926,drought,-7.669737619405648
9.72677083333333,drought,NA
9.7684375,drought,NA
9.81010416666667,drought,NA
9.85178240740741,drought,NA
9.89344907407407,drought,NA
9.93510416666667,drought,-8.446398649068186
9.97674768518518,drought,-8.572765336781144
10.0184375,drought,-6.900196359649765
10.0601041666667,drought,-6.396488602269061
10.1017592592593,drought,NA
10.1434375,drought,-5.384706718585299
10.1851041666667,drought,-5.513723034985359
10.2267708333333,drought,-4.937475596077716
10.2684375,drought,-5.065533401782746
10.3101041666667,drought,-5.145387305029466
10.3517708333333,drought,-5.516669294232965
10.3934375,drought,-6.377075198515524
10.4350925925926,drought,-5.925153672928996
10.4767708333333,drought,-6.34007492032713
10.5184259259259,drought,-6.759386952689889
10.5600925925926,drought,-6.821363931241143
10.6017476851852,drought,-6.814932349445321
10.7267592592593,drought,NA
10.7684375,drought,NA
10.8101041666667,drought,NA
10.8517824074074,drought,NA
10.8934259259259,drought,NA
10.9351041666667,drought,-6.5260358662777485
10.9767824074074,drought,-6.262403166950595
11.0184606481481,drought,-5.921952432405181
11.0601041666667,drought,-4.306555270955208
11.1017708333333,drought,-3.4708791514679973
11.1434375,drought,-3.5977211678583796
11.1851157407407,drought,-4.120068168401437
11.2267824074074,drought,-4.045844959209937
11.2684606481481,drought,-3.6192825971711766
11.3100925925926,drought,-4.421674832478132
11.3517592592593,drought,-5.403578631262841
11.3934490740741,drought,-6.008759529689929
11.4351041666667,drought,NA
11.4767708333333,drought,-5.92994199527279
11.5184259259259,drought,-6.051630077784667
11.5601041666667,drought,-6.183538987970191
11.6017708333333,drought,-6.547772883390714
11.7267708333333,drought,NA
11.7684259259259,drought,NA
11.8101041666667,drought,NA
11.8517708333333,drought,NA
11.8934490740741,drought,NA
11.9350925925926,drought,-7.166707794104164
11.9767592592593,drought,-6.40063266315159
12.0184259259259,drought,-5.2456867972706895
12.0601157407407,drought,-4.300759747720356
12.1017592592593,drought,-4.03269176260388
12.1434143518519,drought,-3.939749300674416
12.1851041666667,drought,-4.448343047279582
12.2267708333333,drought,-4.335671384138005
12.2684375,drought,-4.555541440448723
12.3101157407407,drought,-4.936466378641228
12.3517708333333,drought,-5.98422610587582
12.3934375,drought,NA
12.4350925925926,drought,-7.047203158323267
12.4767592592593,drought,-7.5685681259436794
12.5184375,drought,-7.503978361991667
12.5600810185185,drought,-7.71896231111457
12.6017592592593,drought,-8.01045295283627
12.7267708333333,drought,NA
12.7684259259259,drought,NA
12.8100925925926,drought,NA
12.8517476851852,drought,NA
12.8934143518519,drought,NA
12.9350810185185,drought,-9.18676652176472
12.9767592592593,drought,-8.389861108339693
13.0184375,drought,-7.584397166499821
13.0600925925926,drought,-5.70700558639124
13.1017592592593,drought,-5.464196705173734
13.1434143518519,drought,-4.619354148562062
13.1850925925926,drought,-4.397256114816331
13.2267824074074,drought,-4.501865969450842
13.2684259259259,drought,-4.568409121751081
13.3100925925926,drought,-4.644047812776424
13.3517592592593,drought,-5.6869655400833246
13.3934259259259,drought,-6.547296647674539
13.4350810185185,drought,-7.2122202832464755
13.5600810185185,drought,-7.980550657343112
13.6017592592593,drought,-7.86983978534891
13.7267592592593,drought,NA
13.7684375,drought,NA
13.8101041666667,drought,NA
13.8517708333333,drought,NA
13.8934375,drought,NA
13.9351157407407,drought,-9.207589836809325
13.9767708333333,drought,-8.615516619008966
14.0184375,drought,-6.914472057532873
14.0600925925926,drought,-6.162685134592984
14.1017476851852,drought,-5.1482842161742965
14.1434143518519,drought,-4.810607247259213
14.1850925925926,drought,-4.213452113210641
14.2267592592593,drought,-3.5037564891740036
14.2684375,drought,-4.187381738449815
14.3100925925926,drought,-5.019898953663295
14.3517592592593,drought,-5.9164762764879235
14.3934259259259,drought,-6.503417159268702
14.4350810185185,drought,-6.780521369180592
14.4767708333333,drought,-7.087815033809845
14.5184143518519,drought,-7.290332132254214
14.5600810185185,drought,-7.31345860665995
14.6017592592593,drought,-7.445206402803983
14.7267476851852,drought,NA
14.7684143518519,drought,NA
14.8101041666667,drought,NA
14.8517476851852,drought,NA
14.8934143518519,drought,NA
14.9350925925926,drought,-7.5824042374828196
14.9767592592593,drought,-7.1134600780166295
15.0184143518519,drought,-6.241070000086092
15.0600925925926,drought,-5.5778576837297535
15.1017824074074,drought,-4.608643852989639
15.1434375,drought,-4.088837662666936
15.1851041666667,drought,-3.8511977291246904
15.2267708333333,drought,-3.5731546901304263
15.2684259259259,drought,-4.394447597087179
15.3100925925926,drought,-5.400466396636926
15.3517592592593,drought,-6.308333816386867
15.3934259259259,drought,-6.90804443843243
15.4351041666667,drought,-7.255508502681101
15.4767708333333,drought,-7.286209643387645
15.5184375,drought,-7.398157594808254
15.5601041666667,drought,-7.341282717715691
15.6017592592593,drought,-7.170768183717117
15.7267708333333,drought,NA
15.7684490740741,drought,NA
15.8100925925926,drought,NA
15.8517708333333,drought,NA
15.8934259259259,drought,NA
15.9350925925926,drought,-6.678964691402793
15.9767708333333,drought,-6.48128703226725
16.0184375,drought,-5.05230746257674
16.0601041666667,drought,-3.466493168211093
16.1017476851852,drought,-2.875153356793092
16.1434259259259,drought,-3.171152405537269
16.1850925925926,drought,-3.389365646102492
16.2267708333333,drought,-1.6228899549651903
16.2684143518519,drought,-1.2748299694333731
16.3101041666667,drought,-1.9935672555781707
16.3517592592593,drought,-4.35378032176841
16.3934375,drought,-5.801322661991469
16.4351273148148,drought,-6.527291000451454
16.4767824074074,drought,-6.779347999797462
16.5184490740741,drought,-7.049160910470103
16.5601041666667,drought,-7.3381853543309745
16.6017708333333,drought,-7.322661431693799
16.6850925925926,drought,NA
16.7267592592593,drought,NA
16.7684375,drought,NA
16.8101041666667,drought,NA
16.8517592592593,drought,NA
16.8934259259259,drought,NA
16.9351041666667,drought,-8.438480527435065
16.9767592592593,drought,-8.393097408459129
17.0184375,drought,-6.844771141440107
17.0601157407407,drought,-6.428666937175176
17.1017592592593,drought,-5.3972525256886925
17.1434259259259,drought,-5.282816852674607
17.1851041666667,drought,-4.496253569941786
17.2267592592593,drought,-4.187547769534369
17.2684259259259,drought,-4.433415909067474
17.3101041666667,drought,-4.685386370563808
17.3517592592593,drought,-4.880918610578663
17.3934259259259,drought,-5.638360528297069
17.4350925925926,drought,-6.881364747059957
17.4767708333333,drought,-7.205874209159509
17.5184375,drought,-8.361872945867079
17.5601041666667,drought,-8.426931386105572
17.6017592592593,drought,-8.077353422222954
17.6850925925926,drought,NA
17.7267708333333,drought,NA
17.7684490740741,drought,NA
17.8100925925926,drought,NA
17.8517824074074,drought,NA
17.8934259259259,drought,NA
17.9351041666667,drought,-8.488354940605054
17.9767708333333,drought,-8.673751759062325
18.0184375,drought,NA
18.0601273148148,drought,-5.983350157116284
18.1017708333333,drought,NA
18.1434375,drought,NA
18.1850925925926,drought,-3.292680103562601
18.2267824074074,drought,-3.92635492736912
18.2684375,drought,-4.427110872796902
18.3101041666667,drought,-5.174121310056991
18.3517708333333,drought,-5.942635732757802
18.3934490740741,drought,-6.083717062104515
18.4351157407407,drought,-6.4108830070725435
18.4767708333333,drought,-7.099471953230472
18.5184143518519,drought,-7.419434564299156
18.5601041666667,drought,-7.725198894183945
18.6017592592593,drought,-7.6337549187880125
18.6850925925926,drought,NA
18.7267708333333,drought,NA
18.7684259259259,drought,NA
18.8100925925926,drought,NA
18.8517824074074,drought,NA
18.8934375,drought,NA
18.9351041666667,drought,-9.223014259040262
18.9767708333333,drought,-9.099429985492803
19.0184375,drought,-7.204603857017881
19.0601041666667,drought,-6.722767876562054
19.1017708333333,drought,-6.549232812428068
19.1434375,drought,-5.127797386024534
19.1850925925926,drought,-4.186485410161762
19.2267824074074,drought,-4.256882756998893
19.2684143518519,drought,-4.010287212661357
19.3100925925926,drought,-4.532353354420838
19.3517592592593,drought,-5.470381473735621
19.3934490740741,drought,-6.227025584184579
19.4351157407407,drought,-6.520945045022916
19.4767708333333,drought,-6.813319011844973
19.5184490740741,drought,-7.262051838231063
19.5601157407407,drought,-7.344697353087396
19.6017824074074,drought,-7.369716114620045
19.6851041666667,drought,NA
19.7267708333333,drought,NA
19.7684490740741,drought,NA
19.8100925925926,drought,NA
19.8517592592593,drought,NA
19.8934375,drought,NA
19.9351041666667,drought,-7.911157460059526
19.9767708333333,drought,-7.238290684664722
20.0184259259259,drought,-5.904500384820359
20.0601041666667,drought,-4.676833165918659
20.1017476851852,drought,-3.747526326457077
20.1434259259259,drought,-3.798382404668917
20.1850925925926,drought,-3.63720876254394
20.2267592592593,drought,-3.9298171249098957
20.2684259259259,drought,-4.245094000495234
20.3100925925926,drought,-4.983079488692971
20.3517592592593,drought,-5.875070308602723
20.3934259259259,drought,-6.757982452099283
20.4350925925926,drought,-7.172625429086521
20.4767476851852,drought,-7.3933612562425814
20.5184143518519,drought,-7.578213039024154
20.5600925925926,drought,-7.529481507791827
20.6017476851852,drought,-7.49714480772154
20.6850925925926,drought,NA
20.7267592592593,drought,NA
20.7684143518519,drought,NA
20.8101041666667,drought,NA
20.8517592592593,drought,NA
20.8934375,drought,NA
20.9351041666667,drought,-6.9902930150125275
20.9767592592593,drought,-6.286313355364614
21.0184259259259,drought,-4.633721309856584
21.0600925925926,drought,-3.3821311013030257
21.1017476851852,drought,-3.203088111784451
21.1434259259259,drought,-3.214931255968109
21.1850925925926,drought,-3.59333468098105
21.2267708333333,drought,-3.9544596804310004
21.2684259259259,drought,-4.258677598679514
21.3100925925926,drought,-5.071541383914457
21.3517476851852,drought,-5.608553677206215
21.3934375,drought,-6.446089778157917
21.4351041666667,drought,-6.698345393461208
21.4767708333333,drought,-7.321617791075363
21.5184606481481,drought,-7.055720279186259
21.5601041666667,drought,-7.374612231338359
21.6017592592593,drought,-7.301721881321974
21.6850925925926,drought,NA
21.7267708333333,drought,NA
21.7684606481481,drought,NA
21.8101041666667,drought,NA
21.8517592592593,drought,NA
21.8934259259259,drought,NA
21.9351157407407,drought,-6.943454182887253
21.9767708333333,drought,-6.240328684774896
22.0184490740741,drought,-4.752587061976731
22.0601041666667,drought,-3.4883738349429336
22.1017708333333,drought,-2.9219639838307216
22.1434375,drought,-2.715816692861406
22.1850925925926,drought,-2.803993377783261
22.2268055555556,drought,-3.369017866516815
22.2684490740741,drought,-3.7771730480097823
22.3101157407407,drought,-4.568572747080129
22.3517824074074,drought,-5.709469207790185
22.3934490740741,drought,-7.013382840542009
22.4351041666667,drought,-7.610239442799298
22.4767824074074,drought,-7.8099752759882755
22.5184606481481,drought,-8.647215990822543
22.5601273148148,drought,-8.95806748483573
22.6017592592593,drought,-9.190177914497022
22.6851041666667,drought,NA
22.7267708333333,drought,NA
22.7684375,drought,NA
22.8101041666667,drought,NA
22.8517708333333,drought,NA
22.8934375,drought,NA
22.9350925925926,drought,-10.222763965014938
22.9767824074074,drought,-9.638636211562254
23.0184375,drought,-7.971681791809425
23.0601157407407,drought,-6.776268340514788
23.1017939814815,drought,-6.192984182857691
23.1434490740741,drought,NA
23.1851041666667,drought,-5.29854581535737
23.2267708333333,drought,-5.572038004056166
23.2684606481481,drought,-5.612173941367585
23.3101041666667,drought,-6.581718491854149
23.3517708333333,drought,-7.379339277778238
23.3934606481481,drought,-8.760995705149881
23.4351041666667,drought,-9.396306501796907
23.4767824074074,drought,-10.273777466091342
23.5184259259259,drought,-10.141234242678578
23.5601041666667,drought,-10.574641283763583
23.6017592592593,drought,-10.938958929494973
23.6851157407407,drought,NA
23.7267708333333,drought,NA
23.7684606481481,drought,NA
23.8101041666667,drought,NA
23.8517824074074,drought,NA
23.8934375,drought,NA
23.9351157407407,drought,-10.823199858801766
23.9767939814815,drought,NA
24.0184490740741,drought,NA
24.0601273148148,drought,-6.923134167982807
24.1017708333333,drought,-5.931465237817305
24.1434375,drought,-5.305945329529104
24.1851273148148,drought,-4.779482486365607
24.2267708333333,drought,-4.594206890122646
24.2684722222222,drought,-4.346044372697095
24.3101041666667,drought,-4.628249438782621
24.3517824074074,drought,-5.66670611767649
24.3934375,drought,-6.536536347500936
24.4351157407407,drought,-6.803265629402828
24.4767939814815,drought,-6.981490071524604
24.5184375,drought,-7.037164251092774
24.5601041666667,drought,-7.455517122112253
24.6017708333333,drought,-7.587150128693054
24.6851157407407,drought,NA
24.7267824074074,drought,NA
24.7684375,drought,NA
24.8101273148148,drought,NA
24.8517708333333,drought,NA
24.8934606481481,drought,NA
24.9351157407407,drought,-8.080970096181062
24.9767708333333,drought,-7.851715228234237
25.0184490740741,drought,-6.794229896888979
25.0601273148148,drought,-5.368913586476943
25.1017824074074,drought,-4.197995520850736
25.1434490740741,drought,-3.710345928405909
25.1851273148148,drought,-3.5887728540636914
25.2267824074074,drought,-3.4733106802356684
25.2684375,drought,-4.000308562099246
25.3101273148148,drought,-4.486971604291044
25.3517592592593,drought,NA
25.3934490740741,drought,-6.1003096791132645
25.4351157407407,drought,-6.423497491983504
25.4767939814815,drought,-6.622615475433063
25.5184375,drought,-6.583847481975793
25.5601041666667,drought,-6.693683911983369
25.6017592592593,drought,-6.53619088357396
25.6850925925926,drought,NA
25.7267592592593,drought,NA
25.7684259259259,drought,NA
25.8100810185185,drought,NA
25.8517708333333,drought,NA
25.8934143518519,drought,NA
25.9350925925926,drought,-6.9779347277812604
25.9767592592593,drought,-6.433993325991814
26.0184259259259,drought,-4.99790368841588
26.0601041666667,drought,-4.357754346970458
26.1017592592593,drought,-3.868754624033432
26.1434375,drought,-3.5933514739136463
26.1850925925926,drought,-3.648175976514043
26.2267708333333,drought,-3.7064006722750236
26.2684375,drought,-4.059213262826301
26.3100925925926,drought,NA
26.3517592592593,drought,-5.519169898510446
26.3934606481481,drought,-6.245439117153326
26.4351157407407,drought,-6.702778581673549
26.4767708333333,drought,-7.039135789493322
26.5184375,drought,-6.970363302856139
26.5601157407407,drought,-6.969861109793438
26.6017824074074,drought,-7.051815602820801
26.6851041666667,drought,NA
26.7267708333333,drought,NA
26.7684259259259,drought,NA
26.8101041666667,drought,NA
26.8517824074074,drought,NA
26.8934490740741,drought,NA
26.9351041666667,drought,-7.901849435045657
26.9767824074074,drought,-6.843422795204043
27.0184259259259,drought,-5.368086681868743
27.0601157407407,drought,-4.835880347476577
27.1017824074074,drought,-4.51914290856886
27.1434490740741,drought,-3.8976708825429025
27.1851273148148,drought,-3.7535386729537006
27.2267708333333,drought,-3.6941187441892644
27.2684259259259,drought,-4.017930638315798
27.3101157407407,drought,-4.1995809046027475
27.3517592592593,drought,-5.232522142490499
27.3934259259259,drought,-6.36002955169103
27.4350925925926,drought,-7.094575238381179
27.4767708333333,drought,-7.319366244976296
27.5184490740741,drought,-7.7294251741352795
27.5600925925926,drought,-8.039403462068966
27.6017824074074,drought,-7.73259149085418
27.6851157407407,drought,NA
27.7267592592593,drought,NA
27.7684490740741,drought,NA
27.8101157407407,drought,NA
27.8517708333333,drought,NA
27.8934375,drought,NA
27.9351041666667,drought,-7.816097627940167
27.9767939814815,drought,-7.619575272059263
28.0184490740741,drought,-5.407695642815241
28.0601273148148,drought,-4.868310267859069
28.1017824074074,drought,-3.916637061135665
28.1434606481481,drought,-3.365594304652456
28.1850925925926,drought,-3.513934579713478
28.2267824074074,drought,-3.1001022188908127
28.2684375,drought,-3.491033597907162
28.3101041666667,drought,-4.278442862121125
28.3517824074074,drought,-5.59377120209297
28.3934259259259,drought,-6.882398673763166
28.4351273148148,drought,NA
28.4767708333333,drought,-7.856539937115901
28.5184490740741,drought,-8.119104199300091
28.5601041666667,drought,-7.9957265670958115
28.6017824074074,drought,-8.160916604849291
28.6851157407407,drought,NA
28.7267708333333,drought,NA
28.7684490740741,drought,NA
28.8101157407407,drought,NA
28.8517824074074,drought,NA
28.8934490740741,drought,NA
28.9351041666667,drought,-8.738132922415682
28.9767708333333,drought,-8.414278990542652
29.0184375,drought,-6.627629435138163
29.0601157407407,drought,-4.1102068202421265
29.1017824074074,drought,-2.8257429850995166
29.1434606481481,drought,-2.1596882247929106
29.1850925925926,drought,-2.1765358913871893
29.2267592592593,drought,-2.5456320776228285
29.2684490740741,drought,-3.073858650381357
29.3101157407407,drought,-4.274957182270759
29.3517939814815,drought,-5.710912112307705
29.3934606481481,drought,-6.876919854281752
29.4351041666667,drought,-7.483745419253436
29.4767708333333,drought,-7.518008247133334
29.5184490740741,drought,-7.701226319444306
29.5601273148148,drought,-7.607663284348618
29.6017708333333,drought,-7.798223343957474
29.6851041666667,drought,NA
29.7267708333333,drought,NA
29.7684490740741,drought,NA
29.8101157407407,drought,NA
29.8517824074074,drought,NA
29.8934490740741,drought,NA
29.9351388888889,drought,-7.2997467670799505
29.9767592592593,drought,-7.34912147012429
30.0184490740741,drought,-6.29315921610781
30.0601157407407,drought,-5.52694201130844
30.1017592592593,drought,-4.350222736118928
30.1434375,drought,-3.53780428311412
30.1851157407407,drought,-3.04122716528242
30.2267939814815,drought,-2.9410572029428685
30.2684490740741,drought,-4.130863563991806
30.3101041666667,drought,-5.097668164089146
30.3517824074074,drought,-5.891362315692842
30.3934375,drought,-6.477459764923715
30.4351157407407,drought,-6.7034657039793935
30.4767824074074,drought,-7.040791099907739
30.5184375,drought,-7.313910279211653
30.5601041666667,drought,NA
30.6017824074074,drought,-7.574124996503844
30.6851041666667,drought,NA
30.7267708333333,drought,NA
30.7684375,drought,NA
30.8101157407407,drought,NA
30.8517824074074,drought,NA
30.8934490740741,drought,NA
30.9351157407407,drought,-7.304794406091343
30.9767708333333,drought,-7.090814670727605
31.0184606481481,drought,-7.745921650878424
31.0601041666667,drought,-7.3343291278072265
31.1017824074074,drought,-6.445385098851695
31.1434490740741,drought,-4.210715012798252
31.1851273148148,drought,-2.760867820952125
31.2267939814815,drought,-2.098704291898999
31.2684375,drought,-2.4700001876382256
31.3101041666667,drought,-4.318743159778277
31.3517708333333,drought,-6.020976728456077
31.3934490740741,drought,-6.686725652507473
31.4351041666667,drought,-7.4687347617319055
31.4767708333333,drought,-7.678886068457235
31.5184490740741,drought,-8.022358313802966
31.5601041666667,drought,-8.173907781456016
31.6017824074074,drought,-8.524965492931498
31.6850925925926,drought,NA
31.7267592592593,drought,NA
31.7684375,drought,NA
31.8101041666667,drought,NA
31.8517708333333,drought,NA
31.8934375,drought,NA
31.9351157407407,drought,-8.997282896639422
31.9767708333333,drought,-8.57211716913312
32.0184143518519,drought,-7.812618083071513
32.0601041666667,drought,-6.199587806514135
32.1017592592593,drought,-5.7286333800458955
32.1434259259259,drought,-4.4271404232429905
32.1850925925926,drought,-4.942372185066413
32.2267708333333,drought,-3.7818853559860344
32.2684490740741,drought,-4.271630019849397
32.3101273148148,drought,-5.861848315406087
32.3517939814815,drought,-7.481906833302322
32.3934375,drought,-8.977671681964335
32.4351041666667,drought,-9.375930257411962
32.4767824074074,drought,-9.8063896650304
32.5184606481481,drought,-9.81486386197247
32.5601273148148,drought,-10.066520010236989
32.6017824074074,drought,-10.19683198229811
32.6851273148148,drought,NA
32.7267939814815,drought,NA
32.7684606481481,drought,NA
32.8101388888889,drought,NA
32.8517592592593,drought,NA
32.8934490740741,drought,NA
32.9351041666667,drought,-9.866928774570471
32.9767824074074,drought,-8.842725388217817
33.0184259259259,drought,-7.1984212672787
33.0601157407407,drought,-5.531007697675106
33.1017824074074,drought,-5.145992558671065
33.1434606481481,drought,-4.272898888030134
33.1850925925926,drought,-3.5579571671464763
33.2268055555556,drought,-3.8992023137179554
33.2684490740741,drought,-3.9516887422955893
33.3101157407407,drought,-4.660983538161846
33.3517708333333,drought,-5.8837255097782535
33.3934375,drought,-7.283615755010272
33.4351157407407,drought,-7.564106715494859
33.4768055555556,drought,-8.375790505529782
33.5184490740741,drought,-8.47097503663677
33.5601157407407,drought,-9.18579910521294
33.6017708333333,drought,-8.904380463022
33.6851041666667,drought,NA
33.7267824074074,drought,NA
33.7684375,drought,NA
33.8100925925926,drought,NA
33.8517592592593,drought,NA
33.8934259259259,drought,NA
33.9351041666667,drought,-8.329347752857505
33.9767708333333,drought,-8.506565323317504
34.1017708333333,drought,NA
34.1434259259259,drought,-3.528613930423365
34.1850810185185,drought,-2.6732754694645386
34.2267708333333,drought,-3.5346838143953043
34.2684375,drought,-3.0929973300407596
34.3102430555556,drought,NA
34.3519791666667,drought,-5.747389054762639
34.3936226851852,drought,-7.631716064155235
34.4353009259259,drought,-8.338917310687725
34.4769328703704,drought,-8.72629232899115
34.518599537037,drought,-8.925339378394494
34.5602430555556,drought,-9.051901430313766
34.6019675925926,drought,-9.18739792556897
35.0184259259259,drought,-8.614225460944077
35.0601157407407,drought,-7.461478163437362
35.1017708333333,drought,-5.505623472280892
35.1434490740741,drought,-3.599039241012589
35.1851157407407,drought,-4.588842574915928
35.2265393518519,drought,-4.970399623957361
35.2684027777778,drought,-5.547267341389716
35.3100810185185,drought,NA
35.3517476851852,drought,-7.287955641293378
35.3934259259259,drought,-7.9021073584457575
35.4350810185185,drought,-8.436164813418301
35.4767361111111,drought,-8.833749661596535
35.5184027777778,drought,-9.158527359529412
35.5600810185185,drought,-9.314883605880185
35.6017476851852,drought,-9.509162656873514
35.6850810185185,drought,NA
